Name,PlaceID,Address,Rating,Author,Review
MEEYA CAFE,ChIJDZV7lHln1moRab4fUIHv9mg,"191 Clarendon St, South Melbourne",4.3,jorja lirsch,"We waited over 30 mins outside for a table, which was understandable given we went on a weekend. However waiting another 30 minutes once seated for two slices of cake and an iced tea was a bit excessive. People who arrived after us were served the exact same thing before us. The cake painting was fun and relaxing and I’d recommend it for the novelty of it but it didn’t taste amazing. I really wanted to like my time here but it was disappointing."
MEEYA CAFE,ChIJDZV7lHln1moRab4fUIHv9mg,"191 Clarendon St, South Melbourne",4.3,Liza Bun,"Great place to come and chill with your buddies! I love the cute little corner store vibe of the store, very cozy but also very welcoming. I ordered the cake painting (17.9$) and the biscoff Latte (9$). Both were pretty acceptable in terms of taste but they do look very appealing! Very instagram worthy spot! Also the staff were extremely friendly. Limited in seating so recommended to come on a weekday!
Give it a shot if you looking for a small fun activity to do!"
MEEYA CAFE,ChIJDZV7lHln1moRab4fUIHv9mg,"191 Clarendon St, South Melbourne",4.3,Yu-Mei Len,"My best friend and I went to this cafe specifically for my birthday so we can paint on cakes. The place was small but lively and we had a wonderful time there. We spend around 2hrs on painting, the cake is a little too sweet for us, but it was the experience that was worth the visit.

The cafe has limited cakes per day, and it gets especially busy during the weekend, so it's best to come early or reserve a table in advance."
MEEYA CAFE,ChIJDZV7lHln1moRab4fUIHv9mg,"191 Clarendon St, South Melbourne",4.3,Ayu,Cute hidden cafe in Melbourne. Creative cake painting experience. Drinks were interesting. Staffs were nice and gave us lots of equipments to paint the cake. Wished that they could have given us more “paint” to finish our work.
MEEYA CAFE,ChIJDZV7lHln1moRab4fUIHv9mg,"191 Clarendon St, South Melbourne",4.3,asmo,"A very wonderful experience. The cake decorating was fun, and the servers were also very sweet. I didn’t expect much from the sponge cake we decorated on in terms of taste, but the cake was actually very good and had a nice combination of sweet and salty. The biscoff latte was good, but it’s just a normal latte decorated with a biscoff cookie."
Commonplace Coffee Brewers Open 365 Days,ChIJNar7yGxd1moRChp3KKWw3Tw,"104T/28 Rose Ln, Melbourne",4.4,Kendrick Naiborhu,"One of good coffee shops in Melbourne. Coffee is good!! *strong flat white is my go to coffee
Also the pastries, especially my favorites is chocolate croissants 🤤
This place’s friendly with kids, they have baby chino plus marshmallows for my little daughter.
Almost every weekend spent time here with my family.
Really recommend this coffee shops. 👍🏼👍🏼👍🏼"
Commonplace Coffee Brewers Open 365 Days,ChIJNar7yGxd1moRChp3KKWw3Tw,"104T/28 Rose Ln, Melbourne",4.4,mrsm,"This review is just for their cold drinks. The croissants and pastries look notmal but nothing special about them as you also get them from places like Merriment, Starbucks etc.

I ordered the Matcha cold drink. It wasn’t terribly cold, it was a bit bland and boring. I certainly can taste the matcha but that’s about it that I can taste. It wasnt sweet, no boba or jelly, no cream, just matcha and maybe milk. It was a bit of an underwhelming experience.

The place is small, there’s a bench outside to wait for your order, pastries inside, that’s about it."
Commonplace Coffee Brewers Open 365 Days,ChIJNar7yGxd1moRChp3KKWw3Tw,"104T/28 Rose Ln, Melbourne",4.4,Russell King,"Daily filter coffee of different rotations, pastries, fast friendly service. Highly recommend. Give the 82hr slow filter brew a try!"
Commonplace Coffee Brewers Open 365 Days,ChIJNar7yGxd1moRChp3KKWw3Tw,"104T/28 Rose Ln, Melbourne",4.4,Queyn Lisl,"Lovely coffee, prompt service. And they're open early on weekends, which is an absolute plus. I was disappointed Commonplace only offers landfill cups, even for dine-in customers. Would love the team to please consider serving from non-landfill cups (something like Huskee would do nicely!), but I know many small businesses are dealing with rising costs these days. Keep on keeping on, Commonplace."
Commonplace Coffee Brewers Open 365 Days,ChIJNar7yGxd1moRChp3KKWw3Tw,"104T/28 Rose Ln, Melbourne",4.4,Tristan Trotter,"Breakfast 24/08/21
Coffee with ham & cheese croissant

Staff are so friendly, I think they have the most Covid safe setup I have seen in the area and lovely spot!
Coffee was 10/10 and so was the croissant too many people stuff up such simple things but these guys nailed it thank-you!"
Market Lane Coffee - Queen Victoria Market,ChIJT-tyjjRd1moRqeXlykOTVQc,"83-85 Victoria St, Melbourne",4.3,Alex Soliman,Nice cafe located at Victoria Market. Service is friendly and speedy with the coffee tasting really good. We decided to sit outside as it was a nice and a fairly warmer day in Melbourne. There is some limited seating space available indoors as well. This place specialises in everything coffee with some accessories and merchandise available for purchase. Do drop by for your caffeine fix and enjoy.
Market Lane Coffee - Queen Victoria Market,ChIJT-tyjjRd1moRqeXlykOTVQc,"83-85 Victoria St, Melbourne",4.3,Hugo Chan,"We came here on a cold Saturday morning trying to locate a nice place to shelter from the rain and cold wind.

This is a small shop in size, but it was buzzing with busy customers buying a caffeine hit. We ordered a coffee (Colombian type of bean) and an iced latte.

The staff were super friendly and even offered us to try a special type of brew without us asking! Coffee is definitely subjective, but we enjoyed our drinks on top of the great customer service. Would recommend a visit for coffee lovers!"
Market Lane Coffee - Queen Victoria Market,ChIJT-tyjjRd1moRqeXlykOTVQc,"83-85 Victoria St, Melbourne",4.3,Sheila C,"Household coffee brand
with a very convenient branch location in Queen Victoria Market. Expected coffee to stand out more considering that it managed to be such a popular name in Melbourne’s uber vibrant coffee scene but it was just OK."
Market Lane Coffee - Queen Victoria Market,ChIJT-tyjjRd1moRqeXlykOTVQc,"83-85 Victoria St, Melbourne",4.3,Joweli,"One of my favourite cafes in town. The minimalist and chill vibes, and friendly staff make this cozy joint a perfect spot to refuel on caffeine and pastries. Indoor seating is limited to the high-top bar but outdoor seating is also available. Interesting merch and coffee beans are also in stock here."
Market Lane Coffee - Queen Victoria Market,ChIJT-tyjjRd1moRqeXlykOTVQc,"83-85 Victoria St, Melbourne",4.3,Fire Hazard,Nice place to get a cup of coffee and relax while enjoying the Melbourne markets. Plenty of space outside to sit and enjoy the weather and there are some activities available for kids. It also seemed to be very dog friendly.
Puzzle Coffee,ChIJ64HO4H1d1moRofkkKD8rPNU,"Southern Cross, Spencer St &, Collins St, Docklands",4.3,Janelle,"Tried the iced cappuccino here which was recommended by the staff, it's SO GOOD! Liked how it has a layer of cream on top, plus their own Riddle coffee blend, overall tasted so smooth and it's just awesome!!🤍 Also got to try their Strawberry Matcha, Strawberry Yogurt and Yuzu Espresso Sparkling (seasonal specials), love the sparkling yuzu espresso the most, it was very refreshing but also not overpowering the taste of coffee. Will definitely come back again for their coffee🤤"
Puzzle Coffee,ChIJ64HO4H1d1moRofkkKD8rPNU,"Southern Cross, Spencer St &, Collins St, Docklands",4.3,Oracle Chow,"good place for a quick caffeine fix! very conveniently located, with friendly staff 💓

ordered:
✦ iced strawberry matcha ($8.00)
✦ hot hojicha ($5.50) + edible grain cup ($3)
✦ ham & cheese croissant ($7.50)
✦ peanut butter & choc cookie ($5.99)"
Puzzle Coffee,ChIJ64HO4H1d1moRofkkKD8rPNU,"Southern Cross, Spencer St &, Collins St, Docklands",4.3,Elle,"Amazing coffee and service!! Great place for a pit stop and reasonably priced too!
Not to mention the yummy snacks"
Puzzle Coffee,ChIJ64HO4H1d1moRofkkKD8rPNU,"Southern Cross, Spencer St &, Collins St, Docklands",4.3,서동훈,"The cafe was really blusting, so I wasn’t expecting much in terms of service, but the manager and staff were super friendly and quick. In addition, the coffee tasted good enough."
Puzzle Coffee,ChIJ64HO4H1d1moRofkkKD8rPNU,"Southern Cross, Spencer St &, Collins St, Docklands",4.3,Julie Egitto,"good coffee and have an option of edible cup.
was a good experience with the cup. just wish it the cup comes on different flavours, like cinnamon and honey or a chocolate one."
Jumi's Cafe,ChIJI5RoX35D1moRvhHsOZeNxdc,"589 Chapel St, South Yarra",4.8,Rosie Ha,Their acai was soo good and their housemade nutella was incredible! Generous portion size however the price is a bit steep. I saw that they had a wide selection of vegan sandwiches and energy balls and would definitely come back to try them! Their juice also was so tasty!
Jumi's Cafe,ChIJI5RoX35D1moRvhHsOZeNxdc,"589 Chapel St, South Yarra",4.8,Foodie Files Melbourne,The chairs feel like they are about to break and the staff are a bit frazzled (they brought us another customers order on 3 different occasions) but the açai itself was relatively tasty. Seems like a straight up version rather than banana blend as it wasn’t as sweet as others but if you enjoy a well balanced smoothie bowl definitely check it out
Jumi's Cafe,ChIJI5RoX35D1moRvhHsOZeNxdc,"589 Chapel St, South Yarra",4.8,Andrea Suarez,Staff was friendly and very helpful. My toastie was cooked perfectly and the coffee was great. I was happy to find this cafe so near to my hotel. Will go back regularly!
Jumi's Cafe,ChIJI5RoX35D1moRvhHsOZeNxdc,"589 Chapel St, South Yarra",4.8,sarah,"Wow For me the best smoothie bowls in Melbourne
I also had a great coffee and amazing juice here in South Yarra
I am in love with this place. They’re super friendly, serve great Açaí and their Rocher is a must
I love the flavour and texture of the blended deliciousness
I ordered the following:
Ferrero Rocher Açaí and you have to try it - don’t miss out on the delicious 🤤 vegan nutty hazelnut spread on top! I could eat a whole jar of this spread
Packed with flavours
They sell some protein bars and powder as well  you can either sit inside or outside

I also had
GREEN GARDEN
Pineapple, banana, spinach, avocado..
chia, spirulina, passiontruit & coco water
And a Flat white with oat

Açaí bowl
Ferrero rocher
granola, banana, strawberries,
hazelnuts & peanut choc
spread, kiwi
No banana in Açaí - pure Açaí and simply delicious

This is a fully healthy vegan spot which deserves some recognition💝🥰
Fuel your body with great Açaí 🥹🙌"
Jumi's Cafe,ChIJI5RoX35D1moRvhHsOZeNxdc,"589 Chapel St, South Yarra",4.8,ADITI SAHA,"Start your week on the right note by detoxing with healthy sandwiches, juices, superfood smoothies and açai bowls from @jumis_cafe

A 100% plant based cafe specialising in freshly made morning breakfast options. We tried the rainbow sandwich which is a slaw sandwich full of so many goodness, feels very light and refreshing to eat. Must try.

The Reuben toastie was so satisfying and yummy, loved the combination of the flavours of sauerkraut, mustard, cheddar and Russian dressing besides tomato, tempeh and pickles. Highly recommended

Green machine and stay up beet juices are very filling, yet light and fresh. Both were equally amazing and must try.

The nutter açai bowl is perfect for someone who loves a strong nutty taste, and their house made almond butter is the key factor in this açai bowl, making it so irresistible, mouthwatering and very delicious. The açai is of good quality, and you could tell right from the very first try. Highly recommend.

The service is fantastic, prompt and attentive and the staff here are all super helpful, cheerful, friendly and very welcoming in nature. The prices are way better and reasonable than some overpriced açai places, also their quality is really supreme.

So why not make your Monday mornings wiser by grabbing a nutritious, vegan brekkie from @jumis_cafe"
Poolhouse Coffee,ChIJaTCKWMtC1moRH1I7zVv_w7Y,"6 Franklin St, Melbourne",4.7,이영은,"Always lovely. Warm and peaceful atmosphere, best white coffee in Melbourne(in my opinion), authentic spring rolls, absolutely favorite. Looking forward to seeing yall soon. Luv, XX."
Poolhouse Coffee,ChIJaTCKWMtC1moRH1I7zVv_w7Y,"6 Franklin St, Melbourne",4.7,Jye Jing Ng,"A must visit cafe in Melbourne🫶They are the most underrated cafe that serves that most underrated matcha! 🍵 perfectly balanced with the milk, creating a smooth, rich flavor that’s not too bitter or too sweet. My partner also loves their Mocha and soy latte.

Even better, the atmosphere is always welcoming, thanks to Roland, the amazing barista! He makes the cutest coffee art that make our day 😊"
